PERSON_ID;FIRST_NAME;LAST_NAME;DISPLAY_FIRST_LAST;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;GREATEST_75_FLAG;clean_name;Salary
1628374;Lauri;Markkanen;Lauri Markkanen;Markkanen, Lauri;L. Markkanen;lauri-markkanen;1997-05-22T00:00:00;Arizona;Finland;Arizona/Finland;7-0;240.0;7;23.0;Forward-Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;lauri_markkanen;2017;2024;N;Y;Y;2017;1;7;N;laurimarkkanen;17259999.0
1630230;Naji;Marshall;Naji Marshall;Marshall, Naji;N. Marshall;naji-marshall;1998-01-24T00:00:00;Xavier;USA;Xavier/USA;06. Jun;220.0;4;13.0;Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;naji_marshall;2020;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;najimarshall;1930681.0
1628997;Caleb;Martin;Caleb Martin;Martin, Caleb;C. Martin;caleb-martin;1995-09-28T00:00:00;Nevada;USA;Nevada/USA;06. Mai;205.0;5;16.0;Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;caleb_martin;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;calebmartin;6802950.0
1628998;Cody;Martin;Cody Martin;Martin, Cody;C. Martin;cody-martin;1995-09-28T00:00:00;Nevada;USA;Nevada/USA;06. Jun;205.0;5;17.0;Forward;Active;Y;1610612756;Suns;PHX;suns;Phoenix;cody_martin;2019;2024;Y;Y;Y;2019;2;36;N;codymartin;7560000.0
1641798;Jaylen;Martin;Jaylen Martin;Martin, Jaylen;J. Martin;jaylen-martin;2004-01-28T00:00:00;Overtime Elite;USA;Overtime Elite/USA;06. Jun;216.0;0;4.0;Guard;Active;Y;1610612764;Wizards;WAS;wizards;Washington;jaylen_martin;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jaylenmartin;
1630231;KJ;Martin;KJ Martin;Martin, KJ;K. Martin;kj-martin;2001-01-06T00:00:00;IMG Academy (FL);USA;IMG Academy (FL)/USA;06. Jun;215.0;4;99.0;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;kenyon_martin_jr;2020;2024;Y;Y;Y;2020;2;52;N;kjmartin;1930681.0
1630231;KJ;Martin;KJ Martin;Martin, KJ;K. Martin;kj-martin;2001-01-06T00:00:00;IMG Academy (FL);USA;IMG Academy (FL)/USA;06. Jun;215.0;4;99.0;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;kenyon_martin_jr;2020;2024;Y;Y;Y;2020;2;52;N;kjmartin;1930681.0
1631213;Tyrese;Martin;Tyrese Martin;Martin, Tyrese;T. Martin;tyrese-martin;1999-03-07T00:00:00;Connecticut;USA;Connecticut/USA;06. Jun;215.0;1;13.0;Forward;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;tyrese_martin;2022;2024;Y;Y;Y;2022;2;51;N;tyresemartin;1719864.0
1629726;Garrison;Mathews;Garrison Mathews;Mathews, Garrison;G. Mathews;garrison-mathews;1996-10-24T00:00:00;Lipscomb;USA;Lipscomb/USA;06. Jun;215.0;5;24.0;Guard;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;garrison_mathews;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;garrisonmathews;2000000.0
1631097;Bennedict;Mathurin;Bennedict Mathurin;Mathurin, Bennedict;B. Mathurin;bennedict-mathurin;2002-06-19T00:00:00;Arizona;Canada;Arizona/Canada;06. Mai;210.0;2;0.0;Guard-Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;bennedict_mathurin;2022;2024;N;Y;Y;2022;1;6;N;bennedictmathurin;6916080.0
1631255;Karlo;Matković;Karlo Matković;Matković, Karlo;K. Matković;karlo-matković;2001-03-30T00:00:00;Mega Basket;Bosnia and Herzegovina;Mega Basket/Bosnia and Herzegovina;06. Okt;231.0;0;17.0;Forward-Center;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;karlo_matkovic;2024;2024;Y;Y;Y;2022;2;52;N;karlomatković;
1630178;Tyrese;Maxey;Tyrese Maxey;Maxey, Tyrese;T. Maxey;tyrese-maxey;2000-11-04T00:00:00;Kentucky;USA;Kentucky/USA;06. Feb;200.0;4;0.0;Guard;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;tyrese_maxey;2020;2024;N;Y;Y;2020;1;21;N;tyresemaxey;4343920.0
1630540;Miles;McBride;Miles McBride;McBride, Miles;M. McBride;miles-mcbride;2000-09-08T00:00:00;West Virginia;USA;West Virginia/USA;06. Jan;195.0;3;2.0;Guard;Active;Y;1610612752;Knicks;NYK;knicks;New York;miles_mcbride;2021;2024;Y;Y;Y;2021;2;36;N;milesmcbride;1836096.0
1642272;Jared;McCain;Jared McCain;McCain, Jared;J. McCain;jared-mccain;2004-02-20T00:00:00;Duke;USA;Duke/USA;06. Mrz;195.0;0;20.0;Guard;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;tmp_jared_mccain;2024;2024;N;Y;Y;2024;1;16;N;jaredmccain;
1630644;Mac;McClung;Mac McClung;McClung, Mac;M. McClung;mac-mcclung;1999-01-06T00:00:00;Texas Tech;USA;Texas Tech/USA;06. Feb;185.0;2;8.0;Guard;Active;Y;1610612753;Magic;ORL;magic;Orlando;mac_mcclung;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;macmcclung;
203468;CJ;McCollum;CJ McCollum;McCollum, CJ;C. McCollum;cj-mccollum;1991-09-19T00:00:00;Lehigh;USA;Lehigh/USA;06. Mrz;190.0;11;3.0;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;cj_mccollum;2013;2024;Y;Y;Y;2013;1;10;N;cjmccollum;35802469.0
204456;T.J.;McConnell;T.J. McConnell;McConnell, T.J.;T. McConnell;tj-mcconnell;1992-03-25T00:00:00;Arizona;USA;Arizona/USA;06. Jan;190.0;9;9.0;Guard;Active;Y;1610612754;Pacers;IND;pacers;Indiana;t.j._mcconnell;2015;2024;N;Y;Y;2015;0;;N;t.j.mcconnell;8700000.0
1641755;Kevin;McCullar Jr.;Kevin McCullar Jr.;McCullar Jr., Kevin;K. McCullar Jr.;kevin-mccullar-jr;2001-03-15T00:00:00;Kansas;USA;Kansas/USA;06. Jun;210.0;0;9.0;Guard;Active;Y;1610612752;Knicks;NYK;knicks;New York;kevin_mccullar_jr;2024;2024;Y;Y;Y;2024;2;56;N;kevinmccullarjr.;
1630183;Jaden;McDaniels;Jaden McDaniels;McDaniels, Jaden;J. McDaniels;jaden-mcdaniels;2000-09-29T00:00:00;Washington;USA;Washington/USA;06. Sep;185.0;4;3.0;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;jaden_mcdaniels;2020;2024;N;Y;Y;2020;1;28;N;jadenmcdaniels;3901399.0
1629667;Jalen;McDaniels;Jalen McDaniels;McDaniels, Jalen;J. McDaniels;jalen-mcdaniels;1998-01-31T00:00:00;San Diego State;USA;San Diego State/USA;06. Sep;190.0;5;;Forward;Inactive;Y;0;;;;;jalen_mcdaniels;2019;2024;Y;Y;Y;2019;2;52;N;jalenmcdaniels;4516000.0
203926;Doug;McDermott;Doug McDermott;McDermott, Doug;D. McDermott;doug-mcdermott;1992-01-03T00:00:00;Creighton;USA;Creighton/USA;06. Jun;225.0;10;7.0;Forward;Active;Y;1610612758;Kings;SAC;kings;Sacramento;doug_mcdermott;2014;2024;N;Y;Y;2014;1;11;N;dougmcdermott;13750000.0
1631121;Bryce;McGowens;Bryce McGowens;McGowens, Bryce;B. McGowens;bryce-mcgowens;2002-11-08T00:00:00;Nebraska;USA;Nebraska/USA;06. Jun;190.0;2;11.0;Guard;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;bryce_mcgowens;2022;2024;Y;Y;Y;2022;2;40;N;brycemcgowens;1719865.0
1629162;Jordan;McLaughlin;Jordan McLaughlin;McLaughlin, Jordan;J. McLaughlin;jordan-mclaughlin;1996-04-09T00:00:00;Southern California;USA;Southern California/USA;6-0;185.0;5;11.0;Guard;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;jordan_mclaughlin;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jordanmclaughlin;2320000.0
1629098;Jack;McVeigh;Jack McVeigh;McVeigh, Jack;J. McVeigh;jack-mcveigh;1996-06-27T00:00:00;Nebraska-Lincoln;Australia;Nebraska-Lincoln/Australia;06. Aug;215.0;0;58.0;Guard-Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;jack_mcveigh;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jackmcveigh;
1629001;De'Anthony;Melton;De'Anthony Melton;Melton, De'Anthony;D. Melton;deanthony-melton;1998-05-28T00:00:00;Southern California;USA;Southern California/USA;06. Mrz;200.0;6;14.0;Guard;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;deanthony_melton;2018;2024;Y;Y;Y;2018;2;46;N;de'anthonymelton;8000000.0
1630241;Sam;Merrill;Sam Merrill;Merrill, Sam;S. Merrill;sam-merrill;1996-05-15T00:00:00;Utah State;USA;Utah State/USA;06. Apr;205.0;4;5.0;Guard;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;sam_merrill;2020;2024;Y;Y;Y;2020;2;60;N;sammerrill;1997238.0
203995;Vasilije;Micić;Vasilije Micić;Micić, Vasilije;V. Micić;vasilije-micić;1994-01-13T00:00:00;Serbia;Serbia;Serbia/Serbia;06. Mrz;188.0;1;18.0;Guard;Active;Y;1610612756;Suns;PHX;suns;Phoenix;vasilije_micic;2023;2024;N;Y;Y;2014;2;52;N;vasilijemicić;
203114;Khris;Middleton;Khris Middleton;Middleton, Khris;K. Middleton;khris-middleton;1991-08-12T00:00:00;Texas A&M;USA;Texas A&M/USA;06. Jul;222.0;12;32.0;Forward;Active;Y;1610612764;Wizards;WAS;wizards;Washington;khris_middleton;2012;2024;Y;Y;Y;2012;2;39;N;khrismiddleton;29320988.0
1641706;Brandon;Miller;Brandon Miller;Miller, Brandon;B. Miller;brandon-miller;2002-11-22T00:00:00;Alabama;USA;Alabama/USA;06. Jul;200.0;1;24.0;Forward;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;brandon_miller;2023;2024;N;Y;Y;2023;1;2;N;brandonmiller;10880400.0
1641801;Emanuel;Miller;Emanuel Miller;Miller, Emanuel;E. Miller;emanuel-miller;2000-06-19T00:00:00;TCU;Canada;TCU/Canada;06. Jul;215.0;0;20.0;Forward;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;emanuel_miller;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;emanuelmiller;
1641757;Jordan;Miller;Jordan Miller;Miller, Jordan;J. Miller;jordan-miller;2000-01-23T00:00:00;Miami;USA;Miami/USA;06. Mai;194.0;1;11.0;Guard;Active;Y;1610612746;Clippers;LAC;clippers;LA;jordan_miller;2023;2024;Y;Y;Y;2023;2;48;N;jordanmiller;
1631159;Leonard;Miller;Leonard Miller;Miller, Leonard;L. Miller;leonard-miller;2003-11-26T00:00:00;NBA G League Ignite;Canada;NBA G League Ignite/Canada;06. Okt;220.0;1;33.0;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;leonard_miller;2022;2024;Y;Y;Y;2023;2;33;N;leonardmiller;1800000.0
201988;Patty;Mills;Patty Mills;Mills, Patty;P. Mills;patty-mills;1988-08-11T00:00:00;St. Mary's;Australia;St. Mary's/Australia;06. Feb;180.0;15;88.0;Guard;Active;Y;1610612746;Clippers;LAC;clippers;LA;patty_mills;2009;2024;Y;Y;Y;2009;2;55;N;pattymills;475908.0
1629003;Shake;Milton;Shake Milton;Milton, Shake;S. Milton;shake-milton;1996-09-26T00:00:00;Southern Methodist;USA;Southern Methodist/USA;06. Mai;205.0;6;20.0;Guard;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;shake_milton;2018;2024;Y;Y;Y;2018;2;54;N;shakemilton;552938.0
1631303;Justin;Minaya;Justin Minaya;Minaya, Justin;J. Minaya;justin-minaya;1999-03-26T00:00:00;Providence;USA;Providence/USA;06. Mai;205.0;2;10.0;Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;justin_minaya;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;justinminaya;
1642434;Riley;Minix;Riley Minix;Minix, Riley;R. Minix;riley-minix;2000-09-22T00:00:00;Morehead State;USA;Morehead State/USA;06. Jul;230.0;0;27.0;Forward;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;riley_minix;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;rileyminix;
1631169;Josh;Minott;Josh Minott;Minott, Josh;J. Minott;josh-minott;2002-11-25T00:00:00;Memphis;USA;Memphis/USA;06. Aug;205.0;2;8.0;Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;josh_minott;2022;2024;Y;Y;Y;2022;2;45;N;joshminott;1719864.0
1642274;Yves;Missi;Yves Missi;Missi, Yves;Y. Missi;yves-missi;2004-05-14T00:00:00;Baylor;Cameroon;Baylor/Cameroon;06. Nov;235.0;0;21.0;Center;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;tmp_yves_missi;2024;2024;N;Y;Y;2024;1;21;N;yvesmissi;
1642349;Ajay;Mitchell;Ajay Mitchell;Mitchell, Ajay;A. Mitchell;ajay-mitchell;2002-06-25T00:00:00;California-Santa Barbara;Belgium;California-Santa Barbara/Belgium;06. Mai;190.0;0;25.0;Guard;Active;Y;1610612760;Thunder;OKC;thunder;Oklahoma City;ajay_mitchell;2024;2024;N;Y;Y;2024;2;38;N;ajaymitchell;
1630558;Davion;Mitchell;Davion Mitchell;Mitchell, Davion;D. Mitchell;davion-mitchell;1998-09-05T00:00:00;Baylor;USA;Baylor/USA;6-0;202.0;3;45.0;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;davion_mitchell;2021;2024;N;Y;Y;2021;1;9;N;davionmitchell;5063760.0
1628378;Donovan;Mitchell;Donovan Mitchell;Mitchell, Donovan;D. Mitchell;donovan-mitchell;1996-09-07T00:00:00;Louisville;USA;Louisville/USA;06. Mrz;215.0;7;45.0;Guard;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;donovan_mitchell;2017;2024;N;Y;Y;2017;1;13;N;donovanmitchell;33162030.0
1630596;Evan;Mobley;Evan Mobley;Mobley, Evan;E. Mobley;evan-mobley;2001-06-18T00:00:00;Southern California;USA;Southern California/USA;06. Nov;215.0;3;4.0;Center;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;evan_mobley;2021;2024;N;Y;Y;2021;1;3;N;evanmobley;8882760.0
1642367;Jonathan;Mogbo;Jonathan Mogbo;Mogbo, Jonathan;J. Mogbo;jonathan-mogbo;2001-10-29T00:00:00;San Francisco;USA;San Francisco/USA;06. Sep;225.0;0;2.0;Forward;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;jonathan_mogbo;2024;2024;Y;Y;Y;2024;2;31;N;jonathanmogbo;
1628370;Malik;Monk;Malik Monk;Monk, Malik;M. Monk;malik-monk;1998-02-04T00:00:00;Kentucky;USA;Kentucky/USA;06. Mrz;200.0;7;0.0;Guard;Active;Y;1610612758;Kings;SAC;kings;Sacramento;malik_monk;2017;2024;Y;Y;Y;2017;1;11;N;malikmonk;9945830.0
1630541;Moses;Moody;Moses Moody;Moody, Moses;M. Moody;moses-moody;2002-05-31T00:00:00;Arkansas;USA;Arkansas/USA;06. Mai;211.0;3;4.0;Guard;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;moses_moody;2021;2024;Y;Y;Y;2021;1;14;N;mosesmoody;3918480.0
1631386;Tazé;Moore;Tazé Moore;Moore, Tazé;T. Moore;tazé-moore;1998-06-29T00:00:00;Houston;USA;Houston/USA;06. Mai;195.0;1;;Guard;Inactive;Y;0;;;;;taze_moore;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;tazémoore;
1631111;Wendell;Moore Jr.;Wendell Moore Jr.;Moore Jr., Wendell;W. Moore Jr.;wendell-moore-jr;2001-09-18T00:00:00;Duke;USA;Duke/USA;06. Mai;215.0;2;9.0;Guard;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;wendell_moore;2022;2024;Y;Y;Y;2022;1;26;N;wendellmoorejr.;2421720.0
1629630;Ja;Morant;Ja Morant;Morant, Ja;J. Morant;ja-morant;1999-08-10T00:00:00;Murray State;USA;Murray State/USA;06. Feb;174.0;5;12.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;ja_morant;2019;2024;N;Y;Y;2019;1;2;N;jamorant;34005250.0
202693;Markieff;Morris;Markieff Morris;Morris, Markieff;M. Morris;markieff-morris;1989-09-02T00:00:00;Kansas;USA;Kansas/USA;06. Sep;245.0;13;88.0;Forward;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;markieff_morris;2011;2024;N;Y;Y;2011;1;13;N;markieffmorris;2019706.0
1628420;Monté;Morris;Monté Morris;Morris, Monté;M. Morris;monté-morris;1995-06-27T00:00:00;Iowa State;USA;Iowa State/USA;06. Feb;183.0;7;23.0;Guard;Active;Y;1610612756;Suns;PHX;suns;Phoenix;monte_morris;2017;2024;Y;Y;Y;2017;2;51;N;montémorris;
1630530;Trey;Murphy III;Trey Murphy III;Murphy III, Trey;T. Murphy III;trey-murphy-iii;2000-06-18T00:00:00;Virginia;USA;Virginia/USA;06. Aug;206.0;3;25.0;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;trey_murphy_iii;2021;2024;Y;Y;Y;2021;1;17;N;treymurphyiii;3359280.0
1627749;Dejounte;Murray;Dejounte Murray;Murray, Dejounte;D. Murray;dejounte-murray;1996-09-19T00:00:00;Washington;USA;Washington/USA;06. Apr;180.0;7;5.0;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;dejounte_murray;2016;2024;Y;Y;Y;2016;1;29;N;dejountemurray;18214000.0
1627750;Jamal;Murray;Jamal Murray;Murray, Jamal;J. Murray;jamal-murray;1997-02-23T00:00:00;Kentucky;Canada;Kentucky/Canada;06. Apr;215.0;7;27.0;Guard;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;jamal_murray;2016;2024;N;Y;Y;2016;1;7;N;jamalmurray;33833400.0
1631099;Keegan;Murray;Keegan Murray;Murray, Keegan;K. Murray;keegan-murray;2000-08-19T00:00:00;Iowa;USA;Iowa/USA;06. Aug;225.0;2;13.0;Forward;Active;Y;1610612758;Kings;SAC;kings;Sacramento;keegan_murray;2022;2024;N;Y;Y;2022;1;4;N;keeganmurray;8409000.0
1631200;Kris;Murray;Kris Murray;Murray, Kris;K. Murray;kris-murray;2000-08-19T00:00:00;Iowa;USA;Iowa/USA;06. Aug;216.0;1;24.0;Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;kris_murray;2023;2024;Y;Y;Y;2023;1;23;N;krismurray;2847480.0
1629004;Svi;Mykhailiuk;Svi Mykhailiuk;Mykhailiuk, Svi;S. Mykhailiuk;svi-mykhailiuk;1997-06-10T00:00:00;Kansas;Ukraine;Kansas/Ukraine;06. Jul;205.0;6;19.0;Guard-Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;sviatoslav_mykhailiuk;2018;2024;Y;Y;Y;2018;2;47;N;svimykhailiuk;2019706.0
1631250;Pete;Nance;Pete Nance;Nance, Pete;P. Nance;pete-nance;2000-02-19T00:00:00;North Carolina;USA;North Carolina/USA;06. Okt;225.0;1;35.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;pete_nance;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;petenance;
1626204;Larry;Nance Jr.;Larry Nance Jr.;Nance Jr., Larry;L. Nance Jr.;larry-nance-jr;1993-01-01T00:00:00;Wyoming;USA;Wyoming/USA;06. Aug;245.0;9;22.0;Forward-Center;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;larry_nance_jr;2015;2024;N;Y;Y;2015;1;27;N;larrynancejr.;10375000.0
1629614;Andrew;Nembhard;Andrew Nembhard;Nembhard, Andrew;A. Nembhard;andrew-nembhard;2000-01-16T00:00:00;Gonzaga;Canada;Gonzaga/Canada;06. Apr;191.0;2;2.0;Guard-Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;andrew_nembhard;2022;2024;N;Y;Y;2022;2;31;N;andrewnembhard;2131905.0
1630174;Aaron;Nesmith;Aaron Nesmith;Nesmith, Aaron;A. Nesmith;aaron-nesmith;1999-10-16T00:00:00;Vanderbilt;USA;Vanderbilt/USA;06. Jun;215.0;4;23.0;Guard-Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;aaron_nesmith;2020;2024;Y;Y;Y;2020;1;14;N;aaronnesmith;5634257.0
1641803;Tristen;Newton;Tristen Newton;Newton, Tristen;T. Newton;tristen-newton;2001-04-26T00:00:00;Connecticut;USA;Connecticut/USA;06. Mai;190.0;0;13.0;Guard;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;tristen_newton;2024;2024;Y;Y;Y;2024;2;49;N;tristennewton;
1627777;Georges;Niang;Georges Niang;Niang, Georges;G. Niang;georges-niang;1993-06-17T00:00:00;Iowa State;USA;Iowa State/USA;06. Jul;230.0;8;20.0;Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;georges_niang;2016;2024;Y;Y;Y;2016;2;50;N;georgesniang;8800000.0
1630227;Daishen;Nix;Daishen Nix;Nix, Daishen;D. Nix;daishen-nix;2002-02-13T00:00:00;NBA G League Ignite;USA;NBA G League Ignite/USA;06. Apr;238.0;3;;Guard;Inactive;Y;0;;;;;daishen_nix;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;daishennix;
1630192;Zeke;Nnaji;Zeke Nnaji;Nnaji, Zeke;Z. Nnaji;zeke-nnaji;2001-01-09T00:00:00;Arizona;USA;Arizona/USA;06. Sep;240.0;4;22.0;Forward-Center;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;zeke_nnaji;2020;2024;N;Y;Y;2020;1;22;N;zekennaji;4306281.0
1641936;Miles;Norris;Miles Norris;Norris, Miles;M. Norris;miles-norris;2000-04-15T00:00:00;California-Santa Barbara;USA;California-Santa Barbara/USA;06. Jul;220.0;0;0.0;Forward;Active;Y;1610612738;Celtics;BOS;celtics;Boston;miles_norris;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;milesnorris;
1629669;Jaylen;Nowell;Jaylen Nowell;Nowell, Jaylen;J. Nowell;jaylen-nowell;1999-07-09T00:00:00;Washington;USA;Washington/USA;06. Apr;201.0;5;;Guard;Inactive;Y;0;;;;;jaylen_nowell;2019;2024;Y;Y;Y;2019;2;43;N;jaylennowell;
203994;Jusuf;Nurkić;Jusuf Nurkić;Nurkić, Jusuf;J. Nurkić;jusuf-nurkić;1994-08-23T00:00:00;Cedevita;Bosnia and Herzegovina;Cedevita/Bosnia and Herzegovina;7-0;290.0;10;11.0;Center;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;jusuf_nurkic;2014;2024;N;Y;Y;2014;1;16;N;jusufnurkić;
1626220;Royce;O'Neale;Royce O'Neale;O'Neale, Royce;R. O'Neale;royce-oneale;1993-06-05T00:00:00;Baylor;USA;Baylor/USA;06. Jun;226.0;7;0.0;Forward;Active;Y;1610612756;Suns;PHX;suns;Phoenix;royce_o'neale;2017;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;royceo'neale;9500000.0
1626143;Jahlil;Okafor;Jahlil Okafor;Okafor, Jahlil;J. Okafor;jahlil-okafor;1995-12-15T00:00:00;Duke;USA;Duke/USA;06. Okt;270.0;6;;Center-Forward;Inactive;Y;0;;;;;jahlil_okafor;2015;2024;Y;Y;Y;2015;1;3;N;jahlilokafor;
1629643;Chuma;Okeke;Chuma Okeke;Okeke, Chuma;C. Okeke;chuma-okeke;1998-08-18T00:00:00;Auburn;USA;Auburn/USA;06. Jul;229.0;4;18.0;Forward;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;chuma_okeke;2020;2024;Y;Y;Y;2019;1;16;N;chumaokeke;5266713.0
1629006;Josh;Okogie;Josh Okogie;Okogie, Josh;J. Okogie;josh-okogie;1998-09-01T00:00:00;Georgia Tech;Nigeria;Georgia Tech/Nigeria;06. Apr;213.0;6;12.0;Guard;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;josh_okogie;2018;2024;N;Y;Y;2018;1;20;N;joshokogie;2815937.0
1630168;Onyeka;Okongwu;Onyeka Okongwu;Okongwu, Onyeka;O. Okongwu;onyeka-okongwu;2000-12-11T00:00:00;Southern California;USA;Southern California/USA;06. Okt;240.0;4;17.0;Forward-Center;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;onyeka_okongwu;2020;2024;Y;Y;Y;2020;1;6;N;onyekaokongwu;8109063.0
1630171;Isaac;Okoro;Isaac Okoro;Okoro, Isaac;I. Okoro;isaac-okoro;2001-01-26T00:00:00;Auburn;USA;Auburn/USA;06. Mai;225.0;4;35.0;Forward-Guard;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;isaac_okoro;2020;2024;N;Y;Y;2020;1;5;N;isaacokoro;8920795.0
1642439;Quincy;Olivari;Quincy Olivari;Olivari, Quincy;Q. Olivari;quincy-olivari;2001-05-27T00:00:00;Xavier;USA;Xavier/USA;06. Mrz;200.0;0;;Guard;Inactive;Y;0;;;;;quincy_olivari;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;quincyolivari;
203482;Kelly;Olynyk;Kelly Olynyk;Olynyk, Kelly;K. Olynyk;kelly-olynyk;1991-04-19T00:00:00;Gonzaga;Canada;Gonzaga/Canada;06. Nov;240.0;11;13.0;Forward-Center;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;kelly_olynyk;2013;2024;N;Y;Y;2013;1;13;N;kellyolynyk;12195122.0
1626162;Kelly;Oubre Jr.;Kelly Oubre Jr.;Oubre Jr., Kelly;K. Oubre Jr.;kelly-oubre-jr;1995-12-09T00:00:00;Kansas;USA;Kansas/USA;06. Aug;203.0;9;9.0;Forward-Guard;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;kelly_oubre_jr;2015;2024;N;Y;Y;2015;1;15;N;kellyoubrejr.;2019706.0
101108;Chris;Paul;Chris Paul;Paul, Chris;C. Paul;chris-paul;1985-05-06T00:00:00;Wake Forest;USA;Wake Forest/USA;6-0;175.0;19;3.0;Guard;Active;Y;1610612759;Spurs;SAS;spurs;San Antonio;chris_paul;2005;2024;N;Y;Y;2005;1;4;Y;chrispaul;30800000.0
1626166;Cameron;Payne;Cameron Payne;Payne, Cameron;C. Payne;cameron-payne;1994-08-08T00:00:00;Murray State;USA;Murray State/USA;06. Mrz;183.0;9;1.0;Guard;Active;Y;1610612752;Knicks;NYK;knicks;New York;cameron_payne;2015;2024;Y;Y;Y;2015;1;14;N;cameronpayne;6500000.0
